u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,ref,est_width,access
40678920,40557928,0,5534916,,Southeast Glenwood Street,residential,20 mph,False,71.979,"LINESTRING (-122.5865029 45.4745174, -122.587426 45.4745219)",,,,
40678920,40722975,0,5538667,,Southeast 75th Avenue,residential,20 mph,False,131.67,"LINESTRING (-122.5865029 45.4745174, -122.5865153 45.4733333)",,,,
40678920,40520834,0,5538667,,Southeast 75th Avenue,residential,20 mph,False,151.459,"LINESTRING (-122.5865029 45.4745174, -122.5864997 45.4758795)",,,,
40678920,40547236,0,112641818,,Southeast Glenwood Street,residential,,False,76.273,"LINESTRING (-122.5865029 45.4745174, -122.5858065 45.474514, -122.5855251 45.4745038)",,,,
40678927,40580835,0,112641818,,Southeast Glenwood Street,residential,,False,80.807,"LINESTRING (-122.5840478 45.4745211, -122.5830116 45.4745087)",,,,
40678927,40547236,0,112641818,,Southeast Glenwood Street,residential,,False,115.257,"LINESTRING (-122.5840478 45.4745211, -122.58415 45.474512, -122.5855251 45.4745038)",,,,
40678927,40657020,0,131618497,,Southeast 77th Avenue,residential,20 mph,False,109.859,"LINESTRING (-122.5840478 45.4745211, -122.5840389 45.4744127, -122.5840376 45.4735333)",,,,
40678927,40520838,0,131618497,,Southeast 77th Avenue,residential,20 mph,False,151.976,"LINESTRING (-122.5840478 45.4745211, -122.5841025 45.4747283, -122.5841095 45.4748926, -122.5841063 45.4758194, -122.5841546 45.4758747)",,,,
40679065,40624200,0,5534928,,Southeast Glenwood Street,residential,,False,81.638,"LINESTRING (-122.5801262 45.4744845, -122.5790792 45.4744828)",,,,
40699218,4660983723,0,471948709,,Southeast Clatsop Street,residential,20 mph,False,63.588,"LINESTRING (-122.5844258 45.4615292, -122.5852411 45.4615244)",,,,
40699218,1312610114,0,5536670,,Southeast 77th Avenue,residential,20 mph,False,46.182,"LINESTRING (-122.5844258 45.4615292, -122.5844327 45.461625, -122.5844318 45.4619444)",,,,
40719448,40439169,0,5538364,,78th Avenue,residential,,False,70.664,"LINESTRING (-122.5832539 45.465725, -122.5832544 45.4650895)",,,,
40722778,40622102,0,5538643,,Southeast Tenino Court,residential,,False,40.917,"LINESTRING (-122.6112331 45.4647867, -122.6111702 45.4646352, -122.6111178 45.4645523, -122.611023 45.464453)",,,,
40722778,40494971,0,5538643,,Southeast Tenino Court,residential,,False,142.401,"LINESTRING (-122.6112331 45.4647867, -122.6112895 45.4648623, -122.6113883 45.4649577, -122.6114838 45.4650367, -122.6115915 45.4651091, -122.6116901 45.465168, -122.6118007 45.4652174, -122.6119071 45.4652542, -122.6120348 45.4652835, -122.6121693 45.4653033, -122.6123196 45.4653081, -122.6124716 45.4653095, -122.6126281 45.4653051, -122.612755 45.4652882)",,,,
40722778,6901971271,0,737221423,,,service,,False,18.246,"LINESTRING (-122.6112331 45.4647867, -122.6111636 45.4648036, -122.6110898 45.464814, -122.6110047 45.4648124)",alley,,,
40722975,40678920,0,5538667,,Southeast 75th Avenue,residential,20 mph,False,131.67,"LINESTRING (-122.5865153 45.4733333, -122.5865029 45.4745174)",,,,
40733125,40549609,0,188813361,2,Southeast Flavel Street,tertiary,25 mph,False,75.618,"LINESTRING (-122.5922889 45.4686439, -122.5913192 45.4686445)",,,,
40733125,40579244,0,188813361,2,Southeast Flavel Street,tertiary,25 mph,False,75.424,"LINESTRING (-122.5922889 45.4686439, -122.5932561 45.4686411)",,,,
40733125,40733128,0,420370838,,Southeast 69th Avenue,residential,20 mph,False,112.585,"LINESTRING (-122.5922889 45.4686439, -122.5922887 45.4676314)",,,,
40733125,40673324,0,"[420370834, 420370838]",,Southeast 69th Avenue,residential,20 mph,False,273.13,"LINESTRING (-122.5922889 45.4686439, -122.5922913 45.4692327, -122.592299 45.4711002)",,,,
40733128,40733125,0,420370838,,Southeast 69th Avenue,residential,20 mph,False,112.585,"LINESTRING (-122.5922887 45.4676314, -122.5922889 45.4686439)",,,,
40739984,40469933,0,5542492,,Southeast 65th Avenue,residential,20 mph,False,138.999,"LINESTRING (-122.5968354 45.4686329, -122.5968502 45.4673829)",,,,
40739984,40739988,0,188813359,2,Southeast Flavel Street,tertiary,25 mph,False,51.063,"LINESTRING (-122.5968354 45.4686329, -122.5961806 45.4686364)",,,,
40739984,40616784,0,188813359,2,Southeast Flavel Street,tertiary,25 mph,False,24.665,"LINESTRING (-122.5968354 45.4686329, -122.5971517 45.4686328)",,,,
40739988,40592129,0,188813348,2,Southeast Flavel Street,tertiary,25 mph,False,24.611,"LINESTRING (-122.5961806 45.4686364, -122.595865 45.4686361)",,,,
40739988,40739984,0,188813359,2,Southeast Flavel Street,tertiary,25 mph,False,51.063,"LINESTRING (-122.5961806 45.4686364, -122.5968354 45.4686329)",,,,
40739988,40673315,0,"[5542490, 420370831]",,Southeast 65th Avenue,residential,20 mph,False,270.572,"LINESTRING (-122.5961806 45.4686364, -122.5961825 45.4690665, -122.596183 45.4691828, -122.5961911 45.4710697)",,,,
40739993,40673319,0,5541495,,Southeast 67th Avenue,residential,20 mph,False,271.261,"LINESTRING (-122.594226 45.4686416, -122.5942318 45.4710811)",,,,
40739993,40757422,0,127442449,,Southeast 67th Avenue,residential,20 mph,False,74.828,"LINESTRING (-122.594226 45.4686416, -122.5942154 45.4679687)",,,,
40739993,40579244,0,188813361,2,Southeast Flavel Street,tertiary,25 mph,False,75.634,"LINESTRING (-122.594226 45.4686416, -122.5932561 45.4686411)",,,,
40739993,40640502,0,188813361,2,Southeast Flavel Street,tertiary,25 mph,False,51.447,"LINESTRING (-122.594226 45.4686416, -122.5948857 45.468637)",,,,
40757422,40739993,0,127442449,,Southeast 67th Avenue,residential,20 mph,False,74.828,"LINESTRING (-122.5942154 45.4679687, -122.594226 45.4686416)",,,,
40757633,40603535,0,420385561,,Southeast 67th Avenue,residential,20 mph,False,45.325,"LINESTRING (-122.594535 45.462762, -122.5945396 45.4623544)",,,,
40757633,1308344891,0,115927494,,,footway,,False,159.765,"LINESTRING (-122.594535 45.462762, -122.594404 45.4627768, -122.5943055 45.4628183, -122.5941851 45.4628526, -122.5940783 45.4628645, -122.5939448 45.4628681, -122.5937829 45.4628472, -122.5936367 45.4628346, -122.5935176 45.4628597, -122.593425 45.4629054, -122.5933691 45.4629711, -122.5933568 45.4630307, -122.5933681 45.4631007, -122.5934235 45.46315, -122.5935273 45.4631747, -122.5936119 45.4631689, -122.5936634 45.4631394, -122.5937051 45.4631299, -122.59374 45.4631481, -122.5937471 45.4632507)",,,,
40757633,40620672,0,420385561,,Southeast 67th Avenue,residential,20 mph,False,51.577,"LINESTRING (-122.594535 45.462762, -122.5945304 45.4631519, -122.594522 45.4632256)",,,,
333497647,333498101,0,"[144351789, 30261663]",,Springwater Corridor,path,,True,22.729,"LINESTRING (-122.5793533 45.4643619, -122.5793266 45.464384, -122.5792902 45.4644149, -122.5792689 45.4644304, -122.5792449 45.4644414, -122.5792259 45.464448, -122.5792041 45.4644511, -122.5791726 45.4644526, -122.579114 45.4644527)",,,3.7,
333497647,40578427,0,"[144351769, 144351758]",,Springwater Corridor,path,,False,174.02,"LINESTRING (-122.5793533 45.4643619, -122.5794375 45.4642711, -122.579615 45.4641435, -122.5802778 45.4637308, -122.5808468 45.4633931, -122.5809296 45.4633381, -122.5809853 45.4633008)",,,2.3,
333498101,1579020929,0,144351751,,Southeast 82nd Avenue,primary,30 mph,True,22.833,"LINESTRING (-122.579114 45.4644527, -122.5791125 45.464314, -122.5790522 45.4642625)",,OR 213,,
454072403,40592237,0,5527249,,Southeast 66th Avenue,residential,20 mph,False,101.015,"LINESTRING (-122.5955843 45.4614417, -122.5955704 45.4623501)",,,,
454072403,454072434,0,60420437,2,Southeast Clatsop Street,tertiary,20 mph,False,81.555,"LINESTRING (-122.5955843 45.4614417, -122.5945386 45.4614436)",,,,
454072403,37464301,0,60420437,2,Southeast Clatsop Street,tertiary,20 mph,False,79.145,"LINESTRING (-122.5955843 45.4614417, -122.5965991 45.4614416)",,,,
454072434,454072443,0,60420437,2,Southeast Clatsop Street,tertiary,20 mph,False,201.561,"LINESTRING (-122.5945386 45.4614436, -122.5919542 45.4614482)",,,,
454072434,454072403,0,60420437,2,Southeast Clatsop Street,tertiary,20 mph,False,81.555,"LINESTRING (-122.5945386 45.4614436, -122.5955843 45.4614417)",,,,
454072434,1308344916,0,420385561,,Southeast 67th Avenue,residential,20 mph,False,55.731,"LINESTRING (-122.5945386 45.4614436, -122.5945391 45.4619448)",,,,
454072437,454072443,0,60420437,2,Southeast Clatsop Street,tertiary,20 mph,False,201.03,"LINESTRING (-122.5893766 45.4614478, -122.5919542 45.4614482)",,,,
454072437,1736725938,0,319202497,,Southeast 72nd Avenue,tertiary,25 mph,False,5.249,"LINESTRING (-122.5893766 45.4614478, -122.5893761 45.461495)",,,,
454072443,1308344941,0,5523456,,Southeast 70th Avenue,residential,20 mph,False,69.264,"LINESTRING (-122.5919542 45.4614482, -122.5919514 45.4620711)",,,,
454072443,454072437,0,60420437,2,Southeast Clatsop Street,tertiary,20 mph,False,201.03,"LINESTRING (-122.5919542 45.4614482, -122.5893766 45.4614478)",,,,
454072443,454072434,0,60420437,2,Southeast Clatsop Street,tertiary,20 mph,False,201.561,"LINESTRING (-122.5919542 45.4614482, -122.5945386 45.4614436)",,,,
454072495,40507725,0,60420437,2,Southeast Clatsop Street,tertiary,20 mph,False,79.606,"LINESTRING (-122.5976298 45.4614398, -122.5986505 45.4614417)",,,,
454072495,40616800,0,420385559,,Southeast 64th Avenue,residential,20 mph,False,196.556,"LINESTRING (-122.5976298 45.4614398, -122.5975948 45.4632073)",,,,
454072495,37464301,0,60420437,2,Southeast Clatsop Street,tertiary,20 mph,False,80.385,"LINESTRING (-122.5976298 45.4614398, -122.5973964 45.4614402, -122.5965991 45.4614416)",,,,
454338929,40455754,0,5530218,,Southeast Harney Street,residential,20 mph,False,32.584,"LINESTRING (-122.584427 45.4632851, -122.5848448 45.4632835)",,,,
454338929,40580829,0,"[5530218, 420390982]",,Southeast Harney Street,residential,20 mph,False,66.82900000000001,"LINESTRING (-122.584427 45.4632851, -122.5839351 45.4632871, -122.5835701 45.4632885)",,,,
454338929,8488614038,0,"[471949768, 420390978]",,Southeast 77th Avenue,residential,20 mph,False,124.538,"LINESTRING (-122.584427 45.4632851, -122.5844286 45.4628439, -122.584431 45.4621651)",,,,
454338946,40448076,0,5530218,,Southeast Harney Street,residential,20 mph,False,53.555,"LINESTRING (-122.5868575 45.4632839, -122.5861708 45.4632846)",,,,
454338946,40557966,0,5530218,,Southeast Harney Street,residential,20 mph,False,46.249,"LINESTRING (-122.5868575 45.4632839, -122.5874505 45.4632802)",,,,
454338946,40603465,0,5538672,,Southeast 75th Avenue,residential,,False,99.858,"LINESTRING (-122.5868575 45.4632839, -122.5868449 45.4623859)",,,,
491652725,491652730,0,"[40533253, 108699831]",,"['Southeast 49th Place', 'Southeast Cooper Street']",residential,20 mph,False,114.87499999999999,"LINESTRING (-122.6123889 45.4730958, -122.6123936 45.4733997, -122.6123711 45.4734526, -122.6123404 45.4734781, -122.6122872 45.4734868, -122.6114283 45.4734868)",,,,
491652730,40646019,0,112641840,,Southeast 50th Avenue,residential,20 mph,False,100.378,"LINESTRING (-122.6114283 45.4734868, -122.6114362 45.4725841)",,,,
491652730,491652725,0,"[40533253, 108699831]",,"['Southeast 49th Place', 'Southeast Cooper Street']",residential,20 mph,False,114.875,"LINESTRING (-122.6114283 45.4734868, -122.6122872 45.4734868, -122.6123404 45.4734781, -122.6123711 45.4734526, -122.6123936 45.4733997, -122.6123889 45.4730958)",,,,
491652730,40646015,0,112641840,,Southeast 50th Avenue,residential,20 mph,False,103.168,"LINESTRING (-122.6114283 45.4734868, -122.6114264 45.4737058, -122.6114248 45.4738874, -122.6114202 45.4744146)",,,,
1301139536,1999330804,0,115011688,,,path,,False,100.06700000000001,"LINESTRING (-122.6113535 45.4639407, -122.6112797 45.4638784, -122.611274 45.4638727, -122.6111955 45.4637825, -122.6111856 45.4637691, -122.6111725 45.463757, -122.6111567 45.4637467, -122.6111387 45.4637384, -122.6111189 45.4637324, -122.6110979 45.4637289, -122.6110764 45.463728, -122.611055 45.4637297, -122.6110532 45.4637299, -122.6109644 45.463762, -122.6106888 45.4639947, -122.6104966 45.4641576)",,,2.3,
1301139536,1301140847,0,115011692,,,path,,False,65.30799999999999,"LINESTRING (-122.6113535 45.4639407, -122.611316 45.4639786, -122.6113634 45.4640597, -122.611764 45.4641685, -122.6118551 45.4643067)",,,2.3,
1301140847,40622102,0,115011675,,,path,,False,69.02499999999999,"LINESTRING (-122.6118551 45.4643067, -122.6117978 45.4643172, -122.6117389 45.4643211, -122.6116799 45.4643183, -122.6116222 45.464309, -122.6115828 45.4643025, -122.6115425 45.4643001, -122.6115021 45.464302, -122.6114625 45.4643081, -122.6114247 45.4643182, -122.6113894 45.4643322, -122.6113325 45.4643559, -122.6112825 45.4643727, -122.6112305 45.4643863, -122.611023 45.464453)",,,2.3,
1301140847,1301139536,0,115011692,,,path,,False,65.308,"LINESTRING (-122.6118551 45.4643067, -122.611764 45.4641685, -122.6113634 45.4640597, -122.611316 45.4639786, -122.6113535 45.4639407)",,,2.3,
1301140847,6901985854,0,115011711,,,path,,False,47.664,"LINESTRING (-122.6118551 45.4643067, -122.6118741 45.4643853, -122.6118636 45.4645346, -122.6118069 45.4646702, -122.6117818 45.4647256)",,,0.9,
1306526976,40656968,0,419787915,,Southeast 62nd Avenue,residential,20 mph,False,121.27,"LINESTRING (-122.5996637 45.474537, -122.5996609 45.4734464)",,,,
1306526976,40520787,0,419787915,,Southeast 62nd Avenue,residential,20 mph,False,142.63,"LINESTRING (-122.5996637 45.474537, -122.5996671 45.4758197)",,,,
1306526976,1306527462,0,115709889,,,footway,,False,62.77100000000001,"LINESTRING (-122.5996637 45.474537, -122.5998056 45.4745128, -122.5998751 45.4745024, -122.5999374 45.4744967, -122.5999943 45.4744963, -122.6000513 45.4745022, -122.6001269 45.474511, -122.600179 45.4745177, -122.6002294 45.4745188, -122.6002875 45.4745169, -122.6003365 45.4745127, -122.6003977 45.4745038, -122.6004565 45.4744937)",,,,
1306527013,1306527415,0,115709909,,,footway,,False,15.219,"LINESTRING (-122.6002863 45.4747309, -122.6003448 45.4746856, -122.6003762 45.4746659, -122.6004067 45.4746495, -122.6004309 45.4746404)",,,,
1306527120,1306527246,0,189886946,,Southeast 60th Avenue,tertiary,20 mph,False,64.906,"LINESTRING (-122.6022187 45.4727012, -122.6022127 45.4721175)",,,,
1306527120,1306527405,0,115709893,,,footway,,False,89.60799999999999,"LINESTRING (-122.6022187 45.4727012, -122.6021106 45.4726912, -122.6019953 45.4726573, -122.6018424 45.472646, -122.6014588 45.4726479, -122.6012979 45.4726686, -122.6011906 45.4727212, -122.6011316 45.4727624)",,,,
1306527120,4578069392,0,189886946,,Southeast 60th Avenue,tertiary,20 mph,False,36.073,"LINESTRING (-122.6022187 45.4727012, -122.6022205 45.4727955, -122.6022221 45.4730256)",,,,
1306527214,1306527405,0,115709896,,,footway,,False,63.903000000000006,"LINESTRING (-122.6010198 45.4722237, -122.6009629 45.472298, -122.6009468 45.4724052, -122.6009656 45.472488, -122.6010015 45.4725651, -122.6010756 45.4726892, -122.6011316 45.4727624)",,,,
1306527246,1306527120,0,189886946,,Southeast 60th Avenue,tertiary,20 mph,False,64.906,"LINESTRING (-122.6022127 45.4721175, -122.6022187 45.4727012)",,,,
1306527246,1306527406,0,115709885,,,service,,False,173.23700000000002,"LINESTRING (-122.6022127 45.4721175, -122.6012851 45.4721265, -122.6012046 45.4721265, -122.6011483 45.4721021, -122.6011134 45.4720626, -122.6011107 45.4720306, -122.6011027 45.4713046)",,,,
1306527246,40594663,0,"[189886948, 189886942]",,Southeast 60th Avenue,tertiary,20 mph,False,88.081,"LINESTRING (-122.6022127 45.4721175, -122.6022094 45.4719196, -122.6022077 45.4717178, -122.6022044 45.4713254)",,,,
1306527257,40520784,0,189288795,2,Southeast Duke Street,tertiary,25 mph,False,39.36,"LINESTRING (-122.6008113 45.4758215, -122.6003065 45.4758217)",,,,
1306527257,40520779,0,189288795,2,Southeast Duke Street,tertiary,25 mph,False,11.407,"LINESTRING (-122.6008113 45.4758215, -122.6009576 45.4758214)",,,,
1306527257,1637372870,0,115709896,,,footway,,False,160.67000000000002,"LINESTRING (-122.6008113 45.4758215, -122.6008078 45.4757221, -122.6008119 45.4756917, -122.6008222 45.4756255, -122.6008249 45.4755674, -122.600828 45.4755335, -122.600828 45.4754987, -122.6008267 45.4754717, -122.600826 45.4754398, -122.6008248 45.4754186, -122.6008169 45.4753934, -122.6007881 45.4752919, -122.6007621 45.4751901, -122.6007543 45.4751594, -122.6007484 45.4751205, -122.6007403 45.4750692, -122.6007098 45.474865, -122.600677 45.4746782, -122.6006713 45.4746379, -122.6006674 45.4745912, -122.6006668 45.4745519, -122.6006658 45.4745079, -122.6006671 45.4743853)",,,,
1306527353,1637372870,0,115709896,,,footway,,False,5.816,"LINESTRING (-122.6006676 45.474333, -122.6006671 45.4743853)",,,,
1306527353,1306527462,0,115709889,,,footway,,False,24.489,"LINESTRING (-122.6006676 45.474333, -122.6006191 45.4743838, -122.6005917 45.4744081, -122.600568 45.4744274, -122.6005329 45.4744516, -122.6004565 45.4744937)",,,,
1306527353,1306527405,0,115709896,,,footway,,False,194.79599999999996,"LINESTRING (-122.6006676 45.474333, -122.6006786 45.4742259, -122.6007108 45.4741074, -122.6008315 45.4739701, -122.6009683 45.4738704, -122.6011694 45.4737388, -122.6012311 45.4736786, -122.6012687 45.4736165, -122.6012633 45.4735394, -122.6012284 45.4734341, -122.6011775 45.4733231, -122.6011748 45.4732648, -122.6012177 45.4731519, -122.6012606 45.4730278, -122.6012526 45.4729582, -122.6012177 45.4728679, -122.6011316 45.4727624)",,,,
1306527405,1306527120,0,115709893,,,footway,,False,89.60799999999999,"LINESTRING (-122.6011316 45.4727624, -122.6011906 45.4727212, -122.6012979 45.4726686, -122.6014588 45.4726479, -122.6018424 45.472646, -122.6019953 45.4726573, -122.6021106 45.4726912, -122.6022187 45.4727012)",,,,
1306527405,1306527214,0,115709896,,,footway,,False,63.903000000000006,"LINESTRING (-122.6011316 45.4727624, -122.6010756 45.4726892, -122.6010015 45.4725651, -122.6009656 45.472488, -122.6009468 45.4724052, -122.6009629 45.472298, -122.6010198 45.4722237)",,,,
1306527405,1306527353,0,115709896,,,footway,,False,194.79599999999996,"LINESTRING (-122.6011316 45.4727624, -122.6012177 45.4728679, -122.6012526 45.4729582, -122.6012606 45.4730278, -122.6012177 45.4731519, -122.6011748 45.4732648, -122.6011775 45.4733231, -122.6012284 45.4734341, -122.6012633 45.4735394, -122.6012687 45.4736165, -122.6012311 45.4736786, -122.6011694 45.4737388, -122.6009683 45.4738704, -122.6008315 45.4739701, -122.6007108 45.4741074, -122.6006786 45.4742259, -122.6006676 45.474333)",,,,
1306527406,1306527246,0,115709885,,,service,,False,173.23700000000002,"LINESTRING (-122.6011027 45.4713046, -122.6011107 45.4720306, -122.6011134 45.4720626, -122.6011483 45.4721021, -122.6012046 45.4721265, -122.6012851 45.4721265, -122.6022127 45.4721175)",,,,
